email_id,rfq_id,vendor_id,direction,timestamp,from_email,to_email,subject,body_snippet,bid_amount_usd,delivery_days
EML-02962,RFQ-0179,V018,inbound,2024-02-14 14:47:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0179,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-02-26. We are pleased to support Meridian's requirements.,,
EML-02963,RFQ-0179,V018,inbound,2024-02-26 08:25:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0179 – Guangzhou Mech & Elec Co.,"Dear Procurement Team, please find our quotation for RFQ-0179. Unit price: USD 465.70. Total: USD 79,634.70. Lead time: 39 days. Valid 30 days. We look forward to your favourable consideration.",79634.7,39.0
EML-02964,RFQ-0180,V024,outbound,2024-04-15 09:15:00,procurement@meridian-industrial.com,tim@baltictechua.com,Request for Quotation – RFQ-0180 – Mechanical Parts,"Dear Tim, please find attached our RFQ RFQ-0180 for Mechanical Parts components. Bid deadline: 2024-04-25. Target delivery: 2024-05-21. Please confirm receipt.",,
EML-02965,RFQ-0180,V024,inbound,2024-04-22 09:33:00,tim@baltictechua.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0180 – BalticTech UAB,"Dear Procurement Team, please find our quotation for RFQ-0180. Unit price: USD 70.88. Total: USD 8,505.60. Lead time: 54 days. Valid 30 days. We look forward to your favourable consideration.",8505.6,54.0
EML-02966,RFQ-0180,V022,outbound,2024-04-15 09:15:00,procurement@meridian-industrial.com,stephen@andeanprecis.com,Request for Quotation – RFQ-0180 – Mechanical Parts,"Dear Stephen, please find attached our RFQ RFQ-0180 for Mechanical Parts components. Bid deadline: 2024-04-25. Target delivery: 2024-05-25. Please confirm receipt.",,
EML-02967,RFQ-0180,V022,inbound,2024-04-25 08:49:00,stephen@andeanprecis.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0180 – Andean Precision SRL,"Dear Procurement Team, please find our quotation for RFQ-0180. Unit price: USD 70.07. Total: USD 8,408.40. Lead time: 17 days. Valid 30 days. We look forward to your favourable consideration.",8408.4,17.0
EML-02968,RFQ-0180,V019,outbound,2024-04-15 09:15:00,procurement@meridian-industrial.com,daniel@emeraldislec.com,Request for Quotation – RFQ-0180 – Mechanical Parts,"Dear Daniel, please find attached our RFQ RFQ-0180 for Mechanical Parts components. Bid deadline: 2024-04-25. Target delivery: 2024-05-19. Please confirm receipt.",,
EML-02969,RFQ-0180,V019,inbound,2024-04-17 16:24:00,daniel@emeraldislec.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0180,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-04-25. We are pleased to support Meridian's requirements.,,
EML-02970,RFQ-0180,V019,inbound,2024-04-25 11:45:00,daniel@emeraldislec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0180 – Emerald Isle Castings Ltd,"Dear Procurement Team, please find our quotation for RFQ-0180. Unit price: USD 74.11. Total: USD 8,893.20. Lead time: 12 days. Valid 30 days. We look forward to your favourable consideration.",8893.2,12.0
EML-02971,RFQ-0180,V017,outbound,2024-04-15 09:15:00,procurement@meridian-industrial.com,amy@türkmakinaaş.com,Request for Quotation – RFQ-0180 – Mechanical Parts,"Dear Amy, please find attached our RFQ RFQ-0180 for Mechanical Parts components. Bid deadline: 2024-04-25. Target delivery: 2024-05-17. Please confirm receipt.",,
EML-02972,RFQ-0180,V017,inbound,2024-04-24 15:44:00,amy@türkmakinaaş.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0180 – Türk Makina A.Ş.,"Dear Procurement Team, please find our quotation for RFQ-0180. Unit price: USD 65.22. Total: USD 7,826.40. Lead time: 35 days. Valid 30 days. We look forward to your favourable consideration.",7826.4,35.0
EML-02973,RFQ-0180,V007,outbound,2024-04-15 09:15:00,procurement@meridian-industrial.com,jessica@nakamuratool.com,Request for Quotation – RFQ-0180 – Mechanical Parts,"Dear Jessica, please find attached our RFQ RFQ-0180 for Mechanical Parts components. Bid deadline: 2024-04-25. Target delivery: 2024-05-12. Please confirm receipt.",,
EML-02974,RFQ-0180,V009,outbound,2024-04-15 09:15:00,procurement@meridian-industrial.com,nathan@fischersöhne.com,Request for Quotation – RFQ-0180 – Mechanical Parts,"Dear Nathan, please find attached our RFQ RFQ-0180 for Mechanical Parts components. Bid deadline: 2024-04-25. Target delivery: 2024-05-13. Please confirm receipt.",,
EML-02975,RFQ-0180,V009,inbound,2024-04-16 14:26:00,nathan@fischersöhne.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0180,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-04-25. We are pleased to support Meridian's requirements.,,
EML-02976,RFQ-0180,V009,inbound,2024-04-22 16:41:00,nathan@fischersöhne.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0180 – Fischer & Söhne KG,"Dear Procurement Team, please find our quotation for RFQ-0180. Unit price: USD 74.15. Total: USD 8,898.00. Lead time: 38 days. Valid 30 days. We look forward to your favourable consideration.",8898.0,38.0
EML-02977,RFQ-0180,V004,outbound,2024-04-15 09:15:00,procurement@meridian-industrial.com,sandra@strömberghyd.com,Request for Quotation – RFQ-0180 – Mechanical Parts,"Dear Sandra, please find attached our RFQ RFQ-0180 for Mechanical Parts components. Bid deadline: 2024-04-25. Target delivery: 2024-05-19. Please confirm receipt.",,
EML-02978,RFQ-0180,V004,inbound,2024-04-17 17:51:00,sandra@strömberghyd.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0180,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-04-25. We are pleased to support Meridian's requirements.,,
EML-02979,RFQ-0180,V004,inbound,2024-04-25 16:44:00,sandra@strömberghyd.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0180 – Strömberg Hydraulics AB,"Dear Procurement Team, please find our quotation for RFQ-0180. Unit price: USD 71.70. Total: USD 8,604.00. Lead time: 20 days. Valid 30 days. We look forward to your favourable consideration.",8604.0,20.0
EML-02980,RFQ-0180,V010,outbound,2024-04-15 09:15:00,procurement@meridian-industrial.com,timothy@adriaticfast.com,Request for Quotation – RFQ-0180 – Mechanical Parts,"Dear Timothy, please find attached our RFQ RFQ-0180 for Mechanical Parts components. Bid deadline: 2024-04-25. Target delivery: 2024-05-25. Please confirm receipt.",,
EML-02981,RFQ-0180,V010,inbound,2024-04-22 12:36:00,timothy@adriaticfast.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0180 – Adriatic Fastenings d.o.o.,"Dear Procurement Team, please find our quotation for RFQ-0180. Unit price: USD 63.97. Total: USD 7,676.40. Lead time: 52 days. Valid 30 days. We look forward to your favourable consideration.",7676.4,52.0
EML-02982,RFQ-0181,V021,outbound,2024-02-12 09:15:00,procurement@meridian-industrial.com,terry@heliosmicros.com,Request for Quotation – RFQ-0181 – Electrical Components,"Dear Terry, please find attached our RFQ RFQ-0181 for Electrical Components components. Bid deadline: 2024-02-23. Target delivery: 2024-03-22. Please confirm receipt.",,
EML-02983,RFQ-0181,V021,inbound,2024-02-14 11:11:00,terry@heliosmicros.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0181,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-02-23. We are pleased to support Meridian's requirements.,,
EML-02984,RFQ-0181,V021,inbound,2024-02-23 15:12:00,terry@heliosmicros.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0181 – Helios Micro Systems,"Dear Procurement Team, please find our quotation for RFQ-0181. Unit price: USD 406.04. Total: USD 204,644.16. Lead time: 10 days. Valid 30 days. We look forward to your favourable consideration.",204644.16,10.0
EML-02985,RFQ-0181,V002,outbound,2024-02-12 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectr.com,Request for Quotation – RFQ-0181 – Electrical Components,"Dear Lance, please find attached our RFQ RFQ-0181 for Electrical Components components. Bid deadline: 2024-02-23. Target delivery: 2024-03-13. Please confirm receipt.",,
EML-02986,RFQ-0181,V013,outbound,2024-02-12 09:15:00,procurement@meridian-industrial.com,john@vantagesenso.com,Request for Quotation – RFQ-0181 – Electrical Components,"Dear John, please find attached our RFQ RFQ-0181 for Electrical Components components. Bid deadline: 2024-02-23. Target delivery: 2024-03-24. Please confirm receipt.",,
EML-02987,RFQ-0181,V018,outbound,2024-02-12 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumec.com,Request for Quotation – RFQ-0181 – Electrical Components,"Dear Jennifer, please find attached our RFQ RFQ-0181 for Electrical Components components. Bid deadline: 2024-02-23. Target delivery: 2024-03-10. Please confirm receipt.",,
EML-02988,RFQ-0181,V006,outbound,2024-02-12 09:15:00,procurement@meridian-industrial.com,andrew@brightsparke.com,Request for Quotation – RFQ-0181 – Electrical Components,"Dear Andrew, please find attached our RFQ RFQ-0181 for Electrical Components components. Bid deadline: 2024-02-23. Target delivery: 2024-03-13. Please confirm receipt.",,
EML-02989,RFQ-0181,V011,outbound,2024-02-12 09:15:00,procurement@meridian-industrial.com,lisa@solarispower.com,Request for Quotation – RFQ-0181 – Electrical Components,"Dear Lisa, please find attached our RFQ RFQ-0181 for Electrical Components components. Bid deadline: 2024-02-23. Target delivery: 2024-03-12. Please confirm receipt.",,
EML-02990,RFQ-0181,V011,inbound,2024-02-14 11:49:00,lisa@solarispower.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0181,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-02-23. We are pleased to support Meridian's requirements.,,
EML-02991,RFQ-0181,V011,inbound,2024-02-22 17:16:00,lisa@solarispower.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0181 – Solaris Power Components,"Dear Procurement Team, please find our quotation for RFQ-0181. Unit price: USD 450.00. Total: USD 226,800.00. Lead time: 29 days. Valid 30 days. We look forward to your favourable consideration.",226800.0,29.0
EML-02992,RFQ-0181,V016,outbound,2024-02-12 09:15:00,procurement@meridian-industrial.com,james@precisionarc.com,Request for Quotation – RFQ-0181 – Electrical Components,"Dear James, please find attached our RFQ RFQ-0181 for Electrical Components components. Bid deadline: 2024-02-23. Target delivery: 2024-03-17. Please confirm receipt.",,
EML-02993,RFQ-0181,V016,inbound,2024-02-13 17:34:00,james@precisionarc.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0181,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-02-23. We are pleased to support Meridian's requirements.,,
EML-02994,RFQ-0181,V016,inbound,2024-02-22 17:44:00,james@precisionarc.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0181 – Precision Arc Systems,"Dear Procurement Team, please find our quotation for RFQ-0181. Unit price: USD 431.02. Total: USD 217,234.08. Lead time: 50 days. Valid 30 days. We look forward to your favourable consideration.",217234.08,50.0
EML-02995,RFQ-0182,V010,outbound,2024-02-25 09:15:00,procurement@meridian-industrial.com,timothy@adriaticfast.com,Request for Quotation – RFQ-0182 – Mechanical Parts,"Dear Timothy, please find attached our RFQ RFQ-0182 for Mechanical Parts components. Bid deadline: 2024-03-06. Target delivery: 2024-03-22. Please confirm receipt.",,
EML-02996,RFQ-0182,V010,inbound,2024-02-27 11:00:00,timothy@adriaticfast.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0182,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-03-06. We are pleased to support Meridian's requirements.,,
EML-02997,RFQ-0182,V010,inbound,2024-03-04 12:42:00,timothy@adriaticfast.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0182 – Adriatic Fastenings d.o.o.,"Dear Procurement Team, please find our quotation for RFQ-0182. Unit price: USD 30.53. Total: USD 6,869.25. Lead time: 42 days. Valid 30 days. We look forward to your favourable consideration.",6869.25,42.0
EML-02998,RFQ-0182,V017,outbound,2024-02-25 09:15:00,procurement@meridian-industrial.com,amy@türkmakinaaş.com,Request for Quotation – RFQ-0182 – Mechanical Parts,"Dear Amy, please find attached our RFQ RFQ-0182 for Mechanical Parts components. Bid deadline: 2024-03-06. Target delivery: 2024-03-21. Please confirm receipt.",,
EML-02999,RFQ-0182,V017,inbound,2024-02-26 15:46:00,amy@türkmakinaaş.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0182,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-03-06. We are pleased to support Meridian's requirements.,,
EML-03000,RFQ-0182,V017,inbound,2024-03-06 12:42:00,amy@türkmakinaaş.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0182 – Türk Makina A.Ş.,"Dear Procurement Team, please find our quotation for RFQ-0182. Unit price: USD 31.02. Total: USD 6,979.50. Lead time: 51 days. Valid 30 days. We look forward to your favourable consideration.",6979.5,51.0
EML-03001,RFQ-0182,V019,outbound,2024-02-25 09:15:00,procurement@meridian-industrial.com,daniel@emeraldislec.com,Request for Quotation – RFQ-0182 – Mechanical Parts,"Dear Daniel, please find attached our RFQ RFQ-0182 for Mechanical Parts components. Bid deadline: 2024-03-06. Target delivery: 2024-03-23. Please confirm receipt.",,
EML-03002,RFQ-0182,V019,inbound,2024-02-26 09:24:00,daniel@emeraldislec.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0182,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-03-06. We are pleased to support Meridian's requirements.,,
EML-03003,RFQ-0182,V019,inbound,2024-03-04 09:21:00,daniel@emeraldislec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0182 – Emerald Isle Castings Ltd,"Dear Procurement Team, please find our quotation for RFQ-0182. Unit price: USD 35.49. Total: USD 7,985.25. Lead time: 42 days. Valid 30 days. We look forward to your favourable consideration.",7985.25,42.0
EML-03004,RFQ-0182,V024,outbound,2024-02-25 09:15:00,procurement@meridian-industrial.com,tim@baltictechua.com,Request for Quotation – RFQ-0182 – Mechanical Parts,"Dear Tim, please find attached our RFQ RFQ-0182 for Mechanical Parts components. Bid deadline: 2024-03-06. Target delivery: 2024-04-03. Please confirm receipt.",,
EML-03005,RFQ-0182,V024,inbound,2024-03-06 08:13:00,tim@baltictechua.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0182 – BalticTech UAB,"Dear Procurement Team, please find our quotation for RFQ-0182. Unit price: USD 33.98. Total: USD 7,645.50. Lead time: 38 days. Valid 30 days. We look forward to your favourable consideration.",7645.5,38.0
EML-03006,RFQ-0182,V022,outbound,2024-02-25 09:15:00,procurement@meridian-industrial.com,stephen@andeanprecis.com,Request for Quotation – RFQ-0182 – Mechanical Parts,"Dear Stephen, please find attached our RFQ RFQ-0182 for Mechanical Parts components. Bid deadline: 2024-03-06. Target delivery: 2024-03-21. Please confirm receipt.",,
